timestamp,24:F2:7F:FF:65:72,24:F2:7F:FF:65:73,24:F2:7F:FF:65:74,24:F2:7F:FF:65:B2,24:F2:7F:FF:65:B3,24:F2:7F:FF:65:B4,38:17:C3:C2:14:50,38:17:C3:C2:14:52,38:17:C3:C2:14:53,38:17:C3:C2:14:54,B2:38:6C:49:95:D8,38:17:C3:C2:15:54,24:F2:7F:FF:65:B0,88:36:6C:94:59:DE,58:86:94:BC:64:24,70:5D:CC:3B:7E:00,58:86:94:AE:50:CB,24:F2:7F:FF:63:B0,24:F2:7F:FF:63:B2,24:F2:7F:FF:63:B3,24:F2:7F:FF:63:B4,24:F2:7F:FF:85:B0,24:F2:7F:FF:85:B2,24:F2:7F:FF:85:B3,24:F2:7F:FF:85:B4,24:F2:7F:FF:61:30,24:F2:7F:FF:61:32,24:F2:7F:FF:61:34,5A:86:94:4F:45:6C,38:17:C3:C2:15:10,38:17:C3:C2:15:12,38:17:C3:C2:15:13,38:17:C3:C2:15:14,70:5D:CC:05:7B:9C,24:F2:7F:FF:65:70,24:F2:7F:FF:61:33,38:17:C3:C2:15:30,24:F2:7F:FF:75:93,24:F2:7F:FF:75:94,58:86:94:55:6D:D6,24:F2:7F:FF:75:90,24:F2:7F:FF:75:92,38:17:C3:C1:DE:93,B0:38:6C:4E:F2:5E,38:17:C3:C2:15:50,38:17:C3:C2:15:52,38:17:C3:C2:15:53,90:9F:33:BE:1C:1E,38:17:C3:C1:DE:90,38:17:C3:C1:DE:92,24:F2:7F:FF:5D:13,24:F2:7F:FF:5D:14,24:F2:7F:FF:84:33,38:17:C3:C2:10:B0,38:17:C3:C2:10:B2,38:17:C3:C2:10:B3,38:17:C3:C2:10:B4,24:F2:7F:FF:5D:30,24:F2:7F:FF:5D:32,24:F2:7F:FF:5D:33,24:F2:7F:FF:5D:12,38:17:C3:C2:15:34,70:5D:CC:AE:25:36,24:F2:7F:FF:84:30,24:F2:7F:FF:84:32,24:F2:7F:FF:5D:34,24:4B:FE:24:9B:6C,38:17:C3:C2:15:33,24:F2:7F:FF:5D:10,24:F2:7F:FF:84:34,38:17:C3:C2:15:32,6C:19:8F:CF:B4:CA,38:17:C3:C2:14:90,38:17:C3:C2:14:92,38:17:C3:C2:14:93,38:17:C3:C2:14:94,CC:40:D0:AF:EB:B1,38:17:C3:C2:13:B4,38:17:C3:C2:13:B3,38:17:C3:C2:13:B0,38:17:C3:C2:13:B2,38:17:C3:C2:14:70,38:17:C3:C2:14:73,38:17:C3:C2:14:32,38:17:C3:C2:14:33,38:17:C3:C2:14:34,38:17:C3:C1:69:70,38:17:C3:C2:14:74,90:9F:33:81:8E:C8,38:17:C3:C2:14:30,24:F2:7F:FF:75:F0,24:F2:7F:FF:75:F2,24:F2:7F:FF:75:F4,24:F2:7F:FF:75:F3,44:48:C1:27:95:B0,44:48:C1:27:95:B2,44:48:C1:27:95:B3,38:17:C3:C1:69:72,38:17:C3:C1:69:73,24:F2:7F:FF:7A:F0,24:F2:7F:FF:7A:F2,24:F2:7F:FF:7A:F3,C2:78:90:1F:E3:A2,B2:38:6C:49:01:2C,24:F2:7F:FF:7A:F4,5A:86:94:C3:E9:60,38:17:C3:C1:69:74,60:D0:2C:11:97:3C,38:17:C3:C1:DE:94
2026-07-07 17:34:43.229,,,,,,,-71,-71,-71,-71,,-89,-83,,,,,,,,,,,,,,,,,-79,-79,-78,-78,,,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:43.563,,-87,,,,,,,,,,,,,,,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:43.896,,,,-85,-85,-84,-70,-69,-69,-70,,,-84,-88,-87,,,,,,,,,,,-94,-94,-93,-87,,,,,-88,,-93,,,,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:44.229,,,,,,,,,,,,,,,-85,-83,-84,-63,-63,-63,-63,-81,-81,-68,-81,-93,,-93,-84,-78,-79,-69,-79,-89,,-93,,-89,-91,-90,-91,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:44.563,-87,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:44.896,,,,-83,-83,,-69,-69,-69,-69,,-90,-84,,,,,,,,,,,,,,,,-85,-80,-82,-82,-83,,,,,,,,-89,-89,,,,,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:45.230,-85,,-85,,,,,,,,-84,,,,,,-82,,,,,,,,,,,,,,,,,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:45.563,,,,,,,-70,-70,-70,-69,,,,-91,-87,-82,,,,,,,,,,-89,-90,-91,,,,,,,,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:45.896,,,,,,,,,,,,-89,,,-84,-83,-80,-59,-60,-60,-60,-76,-76,,-75,-93,-93,-92,-81,,-80,-80,-81,-85,,-93,,-90,-90,,,-89,,,-90,-91,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:46.230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:46.563,,,,,,,-68,-68,-68,-68,,,,,,,,,,,,,,,,-91,,-90,-84,,-80,-80,-78,,,-90,,-92,,,-90,-91,,,,-92,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:46.897,-86,-86,-86,-86,-87,-87,-67,-67,-67,-67,,,-86,,,,-80,,,,,,,,,,,,,,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:47.230,,,,,,,,,,,,,,,-84,-86,,-58,-59,-59,-59,-73,-75,-74,-74,-87,-88,-87,,,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:47.563,,,,,,,,,,,,,,,-86,-87,,,,,,,,,,-90,-90,-90,-80,-78,-78,-78,-79,-85,,-90,,-92,-91,-92,,,,-85,,-93,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:47.897,,,,,,,,,,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:48.230,,,,-87,,,-66,-66,-66,-67,,-93,-87,-91,,,,,,,,,,,,-87,-88,-87,-79,-78,-77,-78,-78,,,-88,,-87,-88,,-88,-87,,,-93,-93,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:48.564,-86,-87,-86,-87,-86,,-67,-67,-67,-67,-83,,-86,-87,-89,-87,-78,,,,,,,,,,,,,,,,,,-85,,,,,-89,,,,,,,,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:48.897,,,,,,,,,,,,,,,,,-73,-56,-56,-56,-56,-76,-75,-75,-76,-86,-87,-87,-80,,,,,-82,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:49.230,,,,,,,,,,,,-93,,,-88,-90,,,,,,,,,,-90,-90,-90,-86,-77,-78,-78,-78,-86,,-90,,-92,-91,-90,,-90,,,-93,-92,-93,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:49.564,,,,,,,,,,,-83,,,,,,,,,,,,,,,-84,-69,-84,-85,,,,,,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:49.897,,,,-86,-87,-86,-68,-68,-67,-67,-84,-91,-86,-86,,,,,,,,,,,,,,,,,-79,-79,-80,,,,,-90,-90,,-90,-90,,,-91,-91,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:50.231,-86,-85,-86,-88,-88,-88,-68,-68,-68,-68,,-93,-89,-85,-88,-88,,,,,,,,,,,,,,,,,,,-85,,,,,-92,,,,,-92,-91,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:50.564,,,,,,,,,,,,,,,,,-76,-61,-61,-61,-60,-70,-70,-70,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:50.898,,,,,,,,,,,,,,,-86,-90,,,,,,,,,,-83,-83,-83,,,,,,-84,,-83,,-91,-91,,-92,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:51.231,,,,,,,,,,,-83,-93,,,,,,,,-60,-61,-65,-65,-66,-65,-84,-84,-84,,,-80,-82,-80,,,-84,,-93,-94,,-93,-93,,,-93,-93,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:51.564,-83,-83,-82,-83,-83,-83,-69,-68,-68,-68,-83,,-84,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:51.898,,,,-84,-82,-84,-68,-68,-68,-68,,,-84,-90,-89,-85,,,,,,,,,,,,,,,,,,,,,,,,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:52.231,,,,,,,,,,,,,,,,,-78,-59,-59,-59,-59,-61,-61,-61,-60,,,,,,,,,,,,,,,,,,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:52.565,,,,,,,-68,-68,-67,-67,,,,,-90,-85,,,,,,,,,,-88,-87,,-87,-81,,,,-83,,,,,,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:52.898,,,,-81,-81,-79,,,,,-80,,-80,-86,,,,,,,-56,-67,-67,-67,-67,-87,-87,-88,,-76,-76,-76,-76,,,-88,,-93,-93,,-94,-95,,,,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:53.231,-86,-86,-87,,,,,-69,-69,-69,-83,,,,,,-82,,,,,,,,,,,,,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:53.565,,,,-80,-81,-80,-67,-67,-68,-67,,-91,-81,,,-88,,,,,,,,,,-84,-84,-83,,,,,,,,-83,,,,-90,,,,,,,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:53.898,,,,,,,,,,,,,,,,,,-59,-59,-59,-59,-58,-60,-60,-60,,,,,,,,,,,,,,,,,,,,,,,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:54.232,,,,,,,,,,,,-92,,,-90,-85,,,,,,,,,-59,-82,-82,,,,-78,-78,-79,-81,,-82,,,-93,-89,,,,,-92,,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:54.565,,,,-80,-80,-81,-67,-69,-67,-67,-82,-93,-81,,,,,,,,,,,,,-86,-88,-87,-81,,-80,-80,-80,,,-86,,-90,-91,,-91,-90,,,-93,-92,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:54.898,-82,-82,-83,,,,,,,,-84,,,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:55.232,,,,-81,-81,-81,-68,-68,-68,-68,,-93,-81,-88,-92,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92,-93,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:55.565,,-81,-81,,,,-70,-69,-70,-69,,,,,,-84,-73,-61,-61,-62,-61,-64,-64,-64,-64,,,,,,,,,,,,,,,-86,,,,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:55.899,,,,,,,,,,,,,,,,,,-67,-67,-68,-68,-63,-64,-63,-63,,-85,-84,,,-78,,,-85,,-80,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:56.232,,,,-88,-86,-86,-72,-72,-73,-73,,-93,-86,,,-83,,,,,,,,,,-80,-80,-81,,,-80,-80,,,,-80,,-89,-89,,-89,-89,,,-91,-91,-93,,,,-94,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:56.565,,-82,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:56.899,,,,-84,-83,-84,-66,-66,-66,-67,,-92,-84,,,-84,,,,,,,,,,,,,,,,,,,,,,,,-89,,,,,,-91,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:57.232,,,,,,,,,,,,,,,,,-76,-64,-64,-64,-64,-66,-66,-67,-67,-80,-80,-80,,,,,,,,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:57.566,,,,,,,,,,,-84,,,,,,,-70,-70,-70,-70,-62,-64,-63,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:57.899,,,,-83,-82,-83,-64,-64,-64,-65,,-92,-82,-88,,,,,,,,,,,,-75,-74,-75,-81,,,-85,,,,-74,,-89,-88,,-89,,,,-92,-92,-92,,,,,,,-93,-93,-92,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:58.232,-81,-79,-81,,,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,-80,,,,,,,,,,,,,,,,,,,,,,,-88,-87,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:58.566,,,,,,-80,-64,-64,-64,-64,,-92,-80,-87,-88,,,,,,,,,,,,,,,,,,,,,,,-89,-88,-90,,-89,,,-92,-92,,,,,-94,-94,,-94,,-94,,,,,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:58.899,-80,-80,-80,,,,-63,-63,-63,,,,,,,,-71,-71,-71,-71,-71,-62,-62,-62,-62,-67,-68,-68,-84,,,,,,-80,-68,,-87,-88,,-88,-88,,,,,,,,,,,,,,,,,,,,-84,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:59.233,,,,,,,,,,,-83,,,,,,,,,-74,-74,-61,-62,-61,-62,,,,,,,,,-80,,,,,,,,,,,,,,,,,,,-76,,,,,,,,,,,-77,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:59.566,,,,-82,-82,,-72,-71,-71,-72,,,-82,,,,,,,,,,,,,-67,-66,-67,-85,,,,,,,-66,,,,,-89,,,,,,,,,,,,,-82,-84,,,,,,,,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:59.899,-79,-78,-78,,,,,,,,-83,,,,,,,,,,,,,,,,,,,,,,,,-77,,,,,,,,,,,,,,,,,,,,,,,-79,,-79,,,,,,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:00.233,,,,-79,-79,,-71,-71,-71,-71,,-92,-79,,-84,,,,,,,,,,,,,,,,,,,,,,,,,-87,,,,,,,-93,,,,,,,-80,-79,-81,-80,,,,,,,,,,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:00.566,-78,-76,-76,,,,-70,,,-70,,,,,-81,-83,-68,-77,-77,-76,-77,-61,-62,-62,-62,-68,-68,-66,-81,-89,-90,-88,,,,-67,,,,,,,,,,,,,,,,-90,,,,,,,,,,,,,,,,-84,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:00.900,,,,,,,,,,,,,,,,,,-74,-74,-74,-74,-61,-62,-61,-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73,,,,,,,,,,,-73,-73,,,,,-73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:01.233,,,,,,,,,,,,,,,,,,,,,,,,,,-69,-69,-68,-84,,,,,,,-69,-86,,,,-89,,,,-93,-93,-94,,,,,,,,-86,-85,-85,,,,,-86,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:01.566,-79,-80,-80,,,,,,,,-81,,,,,,,,,,,,,,,,,,,,,,,,-80,,,,,,,,,,,,,,,,,,-78,,,,,-76,-78,-78,,,,-78,-78,-79,,,,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:01.900,,,,,,,-71,-70,-70,-70,,-95,,-83,-80,-86,,,,,,,,,,,,,,,,,,,,,,,-86,-86,-87,-87,,,,,,,,,,,,,-85,-85,-85,,,,,,,,,,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:02.233,-75,-75,-75,,,,-70,-70,-70,-70,,,,,,-83,-63,-72,-73,-72,-72,-60,-59,-60,-59,-68,-68,-70,,,,,,,,-70,,-90,-88,,-89,-89,,,,,,,,,,,,,,,,,,,,,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:02.567,,,,,,,,,,,,,,,,,,-74,-75,-75,-75,-61,-61,-61,-61,,,,,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:02.900,,,,-80,,-79,,,,,,-92,-80,,,,,,,,,,,,,-76,-77,-74,-76,,,,,,,-75,,-88,-89,,,,,,-94,,,,,,-87,,,,,,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:03.233,-73,-73,-74,,,,,,,,-77,,,,,,,,,,,,,,,,,,,,,,,,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:03.567,-70,-70,-70,,-79,,-70,-69,-69,-69,,,-79,-85,,,-68,-75,-77,-77,-77,-64,-66,-67,-67,,,,,,,,,,-70,,,,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:03.900,,,,,,,-71,-70,-71,-71,,,,,-82,-87,,,,,,,,,,-72,-73,-72,,,,,,,,-73,,,,,-87,,,,-91,-91,-92,-84,,,,,,,,,,,,,,-85,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:04.234,,,,,,,,,,,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:04.567,,,,-79,-80,-79,-70,-70,,-70,,-88,-79,-88,,,,,,,,,,,,-69,-69,-69,-79,,,,,,,-69,,-88,-89,,,,,,-89,-87,-88,,,,-88,-86,,,,,,,,,-90,,,,,,,-88,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:04.901,-67,-67,-67,,,,,,,,-77,,,,,,-59,,,,,,,,,,,,,,,,,,-68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:05.234,,,,,,,-68,-67,-68,-68,,,,,-81,-84,-58,-77,-77,-78,-77,-60,-60,-60,-60,-69,-69,-68,-73,,,,,-78,,-69,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:05.567,,,,,,,,,,,,-87,,,-84,-87,,,,,,,,,,-64,-64,-62,,,,,,-81,,-64,-85,,,-89,,,,,-90,-88,-88,-86,,,,,,,,,,,,,,-85,,,,,,-84,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:05.901,,,,,,,,,,,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91,-86,-86,-87,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:06.234,,,,,-76,-74,-63,-63,-63,-63,,-89,,-89,,,,,,,,,,,,-70,-68,-68,-82,,,,,,,-69,-85,-87,,,,,,,-90,-89,-88,,,,-84,-84,,,,,,,,,,-85,,,,,,-85,-84,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:06.568,-72,-72,-72,,-74,-74,,-63,-63,-63,-76,-89,-74,,,,-63,,,,,,,,,,,,,,,,,,-72,,,,,,,,,,,-89,-89,,,,,,,,,,,,,,,,,,,,,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:06.901,-74,-74,-74,,,,,,,,,,,,-82,-85,-65,-80,-80,-80,-81,-64,-64,-64,-64,,,,,,,,,,-73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90,,,,,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:07.234,,,,,,,,,,,,-90,,,-83,,,,,,,,,,,-70,-70,-70,-78,,,,,-77,,-71,,,,-87,-85,,,,,-90,-89,-86,,,,,,,,,,,,,,,,,,,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:07.568,,,,,,,,,,,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87,,-89,,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:07.901,,,,,-76,-76,-62,-62,-61,-62,,-87,,,,,,,,,,,,,,-69,-68,-68,-79,,,,,,,-69,,,-85,,-86,-85,,,,-87,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:08.235,-73,-73,-73,-80,,,-63,-62,-63,-63,-79,-87,-80,,,,-59,,,,,,,,,,,,,,,,,,-73,,,,,,,,,,-87,-87,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:08.568,,,,,,,,,,,,,,,,,-61,-82,-83,-82,,-66,-68,-68,,-70,-70,,,,,,,,,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:08.901,,,,,,,,,,,,-88,,,-87,-84,,,,,,,,,,-78,-78,-78,,,,,,-79,,-77,-83,-86,-86,-87,-87,-86,,,-86,-88,-87,,,,,,,,,,,,,,-86,-82,,,,,-91,-83,,,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:09.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87,-87,-88,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:09.568,,,,-77,,,-59,-59,-60,-60,,,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83,,,,,,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
